Sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
1763.66,0.01825,0.01683,0.01586,0.008346,0.009251,0.01228,0.01183,0.00413,0.006404,0.01154,0.003209,0.01082,0.01751,0.01604,0.01205,0.01084,0.02296,0.01328,0.007698,0.008216,0.00695,0.003292,0.005911,0.004926,0.002992,0.01719,0.01559,0.008886,0.01174,0.01214,0.01281,0.01524,0.0104,0.00949,0.007024,0.00518,0.005583,0.009666,0.01095,0.008997,0.006011,0.01005,0.005232,0.005948,0.004706,0.009826,0.005809,0.008524,0.006059,0.003951,0.005742,0.005651,0.005579,0.005863,0.004194,0.007749,0.004586,0.01141,0.00805,0.00846,0.006567,0.005889,0.004521,0.00304,0.003512,0.004193,0.004311,0.005757,0.004846,0.01016,0.01243,0.01034,0.00437,0.005348,0.007047,0.004411,0.00449,0.002226,0.005201,0.005946,0.00376,0.003908,0.004525,0.003779,0.005505,0.003111,0.004266,0.002891,0.003969,0.003309,0.005658,0.004972,0.004855,0.004114,0.004976,0.004057,0.002784,0.004299,0.004538,0.004111,0.01158,0.007765,0.01044,0.008048,0.008851,0.006729,0.004379,0.004618
1762.19,0.01932,0.01687,0.01628,0.00859,0.009581,0.01231,0.01219,0.004156,0.006754,0.01225,0.003373,0.01157,0.01846,0.01744,0.01248,0.01141,0.02444,0.01323,0.007789,0.008534,0.007153,0.003422,0.005799,0.00479,0.002913,0.01783,0.01632,0.009036,0.0121,0.01189,0.01335,0.01601,0.01091,0.01019,0.007735,0.00515,0.005865,0.009922,0.01109,0.009431,0.006353,0.01007,0.005478,0.006422,0.004565,0.01007,0.005557,0.00892,0.006174,0.003985,0.005536,0.005381,0.006427,0.005942,0.004523,0.008509,0.004814,0.01197,0.008284,0.008401,0.006859,0.006161,0.00495,0.002951,0.003487,0.00454,0.004312,0.005798,0.004997,0.01038,0.01299,0.01041,0.004479,0.00563,0.006372,0.004304,0.004762,0.002737,0.005049,0.006281,0.003915,0.004146,0.005135,0.004011,0.006394,0.002892,0.004194,0.002824,0.004752,0.002797,0.005624,0.0052,0.005523,0.004254,0.004749,0.004038,0.002941,0.004146,0.004274,0.004481,0.01202,0.007746,0.0112,0.008291,0.008975,0.0075,0.004482,0.004873
1760.73,0.01951,0.01697,0.01656,0.009128,0.009594,0.0127,0.01265,0.003834,0.00689,0.01292,0.003411,0.01189,0.01856,0.01877,0.01356,0.0118,0.02593,0.01357,0.007744,0.008511,0.007111,0.003848,0.005468,0.00466,0.003149,0.0187,0.01663,0.009537,0.01284,0.01168,0.0134,0.01675,0.01113,0.01068,0.007896,0.005173,0.005876,0.01022,0.01141,0.009694,0.006775,0.009988,0.005539,0.00677,0.004542,0.01029,0.00543,0.009283,0.006055,0.004009,0.005575,0.005367,0.00684,0.005985,0.004657,0.008698,0.004978,0.01184,0.00829,0.008236,0.007312,0.006009,0.004727,0.003113,0.003673,0.00482,0.004304,0.005817,0.0052,0.01087,0.01285,0.0106,0.004568,0.005478,0.006327,0.00426,0.004834,0.003093,0.004704,0.006572,0.003845,0.004472,0.005619,0.004512,0.006686,0.002903,0.004265,0.002514,0.005289,0.002795,0.005591,0.005331,0.00542,0.004509,0.004681,0.004331,0.002834,0.00406,0.003953,0.004911,0.01224,0.007784,0.01172,0.008736,0.00935,0.007557,0.004796,0.005136
1759.26,0.02028,0.0173,0.01747,0.009183,0.009928,0.01307,0.01341,0.003732,0.007039,0.01328,0.003572,0.01243,0.01853,0.01984,0.01377,0.0123,0.02803,0.01391,0.007698,0.008648,0.007125,0.004383,0.005134,0.004639,0.003304,0.01945,0.01712,0.01026,0.01385,0.01197,0.0132,0.01736,0.01188,0.0117,0.008206,0.005057,0.006092,0.009999,0.01145,0.009877,0.007368,0.0102,0.005691,0.006875,0.004625,0.01103,0.005317,0.009703,0.006154,0.004234,0.005709,0.005495,0.006668,0.006333,0.004988,0.00866,0.005444,0.01184,0.008394,0.008466,0.007943,0.005864,0.004451,0.003127,0.003948,0.004633,0.004022,0.005825,0.00551,0.01142,0.01313,0.01139,0.004564,0.005709,0.006484,0.004673,0.004936,0.003446,0.004377,0.006887,0.0037,0.004741,0.005835,0.004838,0.006502,0.002736,0.004455,0.002423,0.005494,0.002894,0.005597,0.005174,0.00517,0.00449,0.004448,0.004279,0.003284,0.003841,0.003628,0.005034,0.01266,0.007962,0.01163,0.008633,0.009285,0.007796,0.005066,0.005341
1757.8,0.0206,0.01774,0.01798,0.008742,0.0101,0.01299,0.01378,0.003752,0.006839,0.01321,0.003619,0.01276,0.01827,0.01975,0.01385,0.01245,0.02939,0.01413,0.007606,0.00877,0.006839,0.004819,0.005063,0.004873,0.003365,0.01939,0.01683,0.01032,0.01424,0.01215,0.0128,0.01759,0.01215,0.01229,0.008882,0.004835,0.006071,0.009651,0.01168,0.01015,0.008124,0.01027,0.005547,0.006731,0.005119,0.01166,0.005273,0.009492,0.006715,0.004588,0.006313,0.005301,0.007013,0.006825,0.004997,0.008753,0.005842,0.01182,0.008405,0.008198,0.008833,0.005497,0.004542,0.003383,0.00405,0.004685,0.003722,0.005662,0.005739,0.01196,0.01326,0.01157,0.0044,0.005522,0.006663,0.004989,0.005029,0.003696,0.004441,0.00743,0.003733,0.005181,0.005869,0.004981,0.005971,0.002935,0.004924,0.002772,0.005925,0.00294,0.00584,0.005164,0.00542,0.004865,0.004827,0.003925,0.003463,0.003734,0.003551,0.005338,0.01306,0.008225,0.01177,0.00868,0.008985,0.008092,0.00522,0.004943
1756.34,0.02019,0.01849,0.01843,0.008755,0.01001,0.0132,0.01378,0.003672,0.006914,0.0128,0.003506,0.01272,0.01926,0.0201,0.01402,0.01316,0.0299,0.01393,0.007842,0.008677,0.006534,0.005408,0.005262,0.005278,0.003718,0.01983,0.017,0.009886,0.01484,0.01264,0.01298,0.01736,0.01251,0.01247,0.008991,0.004711,0.00639,0.009857,0.01202,0.01077,0.007952,0.0105,0.005702,0.007051,0.005476,0.01241,0.005277,0.009268,0.00697,0.004584,0.006869,0.005873,0.007148,0.007196,0.005034,0.008458,0.005873,0.01209,0.008586,0.008412,0.009156,0.0053,0.004653,0.00352,0.004054,0.004717,0.003638,0.005379,0.005902,0.01273,0.01329,0.01207,0.004505,0.005636,0.006528,0.005,0.004906,0.003899,0.004446,0.007589,0.00406,0.005505,0.005684,0.004705,0.005698,0.003497,0.005126,0.003213,0.005998,0.002965,0.005791,0.005251,0.00552,0.004977,0.004988,0.003652,0.003456,0.003762,0.003642,0.005284,0.01377,0.008742,0.01243,0.00854,0.009175,0.008333,0.005207,0.004714
1754.87,0.02012,0.0193,0.01957,0.008629,0.01004,0.01373,0.01369,0.003533,0.007231,0.01208,0.003171,0.01209,0.01947,0.02023,0.01364,0.01337,0.02905,0.0136,0.007836,0.008689,0.006455,0.00547,0.00554,0.005454,0.003884,0.01978,0.01703,0.009318,0.01494,0.01248,0.01335,0.01751,0.01236,0.01297,0.009189,0.004759,0.006923,0.009821,0.01229,0.0112,0.008343,0.01092,0.005503,0.007394,0.005627,0.01251,0.005631,0.009469,0.007263,0.004723,0.007163,0.006351,0.007031,0.007274,0.00535,0.008434,0.005901,0.01186,0.00931,0.008543,0.009092,0.005385,0.004354,0.003567,0.004173,0.00486,0.003412,0.005187,0.006182,0.01286,0.01313,0.01175,0.004609,0.00579,0.006518,0.004896,0.004854,0.004011,0.004254,0.006942,0.003953,0.005838,0.005703,0.004589,0.005556,0.003971,0.005002,0.003456,0.005899,0.003455,0.005833,0.005434,0.005498,0.004845,0.005349,0.00324,0.003435,0.004214,0.004068,0.005687,0.01444,0.009167,0.01317,0.008387,0.009461,0.008481,0.004827,0.005161
1753.41,0.0202,0.01957,0.02059,0.008657,0.009814,0.01352,0.01396,0.003628,0.007613,0.01166,0.002888,0.01129,0.01963,0.01989,0.01347,0.01328,0.02881,0.01334,0.008601,0.008748,0.006241,0.004975,0.00581,0.0058,0.00393,0.01996,0.01735,0.009114,0.01441,0.0128,0.01394,0.0175,0.01259,0.0129,0.00922,0.004974,0.00717,0.01029,0.01263,0.01094,0.008458,0.01167,0.005326,0.007955,0.005779,0.01245,0.006213,0.009486,0.007672,0.00464,0.007588,0.006515,0.006994,0.007907,0.005404,0.008023,0.006162,0.01147,0.009546,0.008929,0.008793,0.005388,0.004652,0.003671,0.004223,0.004883,0.003711,0.00525,0.006305,0.01394,0.01277,0.01168,0.004925,0.006503,0.007086,0.004923,0.005124,0.003811,0.004207,0.006274,0.003902,0.005592,0.00595,0.005137,0.005188,0.004402,0.004985,0.003902,0.006216,0.004224,0.005857,0.005686,0.005619,0.004578,0.005742,0.003231,0.003444,0.004205,0.00456,0.005616,0.01474,0.009351,0.01325,0.008533,0.009325,0.008454,0.004534,0.005467
1751.95,0.02101,0.02054,0.02097,0.009023,0.01017,0.01314,0.01428,0.00382,0.007789,0.01216,0.00314,0.01126,0.01978,0.02019,0.01398,0.01369,0.02837,0.01354,0.009545,0.00855,0.006489,0.004934,0.006213,0.006032,0.00424,0.02007,0.01871,0.009182,0.01483,0.01303,0.01448,0.0182,0.01285,0.01322,0.008762,0.005229,0.00683,0.01111,0.01323,0.0109,0.00884,0.01246,0.005335,0.008225,0.006189,0.01313,0.006184,0.009296,0.007508,0.004806,0.007639,0.006871,0.006919,0.008415,0.005469,0.00768,0.006239,0.01134,0.009885,0.009471,0.009181,0.005722,0.004847,0.003354,0.004351,0.005175,0.003931,0.005489,0.006486,0.01495,0.0131,0.01219,0.005083,0.007456,0.007403,0.005084,0.005213,0.003717,0.004011,0.005798,0.004097,0.005495,0.0059,0.005238,0.005066,0.004669,0.005255,0.004037,0.006344,0.004652,0.006188,0.006684,0.005838,0.004638,0.005761,0.003264,0.003966,0.004574,0.004949,0.005525,0.01492,0.009742,0.01414,0.008668,0.00941,0.009032,0.004252,0.005908
1750.48,0.02169,0.02101,0.02204,0.009241,0.01076,0.01332,0.0146,0.004098,0.00814,0.01278,0.003535,0.01139,0.01982,0.02023,0.01472,0.01413,0.0279,0.01404,0.01002,0.008596,0.006913,0.004385,0.006202,0.005708,0.004217,0.02026,0.01915,0.009308,0.01532,0.0136,0.01514,0.01863,0.01282,0.01378,0.008826,0.005614,0.006841,0.01157,0.01321,0.01122,0.009152,0.01289,0.005587,0.008187,0.006389,0.01369,0.006533,0.009356,0.00758,0.005065,0.008315,0.006949,0.006142,0.008617,0.005649,0.008181,0.006088,0.0118,0.01061,0.01021,0.009433,0.006045,0.005209,0.003254,0.004219,0.005489,0.004496,0.005858,0.006677,0.01521,0.01359,0.01254,0.005324,0.008071,0.007639,0.005363,0.005294,0.004133,0.004076,0.006065,0.004469,0.005383,0.005354,0.005029,0.005197,0.004886,0.005567,0.003883,0.006472,0.005099,0.006681,0.007249,0.006125,0.004321,0.005854,0.003448,0.004625,0.004716,0.005337,0.005674,0.01535,0.009949,0.01438,0.00895,0.009598,0.009269,0.004227,0.006169
1749.02,0.02269,0.02155,0.0213,0.009479,0.01113,0.01309,0.01527,0.004482,0.008665,0.01315,0.004208,0.01164,0.02029,0.0206,0.01554,0.01451,0.02864,0.01443,0.01036,0.008837,0.007269,0.004381,0.006278,0.005946,0.004253,0.02057,0.01986,0.009897,0.01593,0.01426,0.01554,0.01878,0.01265,0.01402,0.009018,0.006075,0.006997,0.01203,0.01327,0.01166,0.009037,0.01287,0.005687,0.008054,0.006204,0.01384,0.006816,0.009832,0.007848,0.005186,0.008159,0.006433,0.006305,0.008357,0.005609,0.008379,0.006282,0.01174,0.01085,0.01065,0.009138,0.006084,0.005365,0.002949,0.004293,0.005621,0.004657,0.006548,0.006616,0.01484,0.01441,0.01255,0.005556,0.008219,0.007785,0.005852,0.005425,0.004599,0.004353,0.0064,0.004594,0.005122,0.005494,0.0051,0.00588,0.005149,0.005627,0.004261,0.006768,0.005546,0.006889,0.00773,0.00677,0.004324,0.005994,0.003906,0.0047,0.004734,0.005661,0.005473,0.01575,0.0102,0.01502,0.009667,0.01015,0.009473,0.004307,0.00632
1747.56,0.02346,0.02149,0.02136,0.009761,0.01139,0.01324,0.01539,0.00472,0.009092,0.01439,0.004412,0.01155,0.02064,0.02107,0.0159,0.0147,0.0297,0.01455,0.01061,0.008685,0.007664,0.004345,0.006248,0.005853,0.004391,0.02035,0.01946,0.0103,0.01592,0.01427,0.01613,0.01929,0.01242,0.01417,0.008687,0.006148,0.007,0.01162,0.0138,0.01187,0.009111,0.01244,0.005578,0.008171,0.006169,0.01406,0.00734,0.01004,0.007865,0.005567,0.008365,0.005976,0.006536,0.008127,0.005467,0.008901,0.006568,0.01163,0.01138,0.0109,0.008563,0.006349,0.005535,0.003023,0.004709,0.005478,0.004868,0.006687,0.006493,0.01491,0.01437,0.01274,0.005706,0.008089,0.007626,0.006,0.005833,0.005348,0.004745,0.006755,0.004774,0.005546,0.005739,0.005228,0.006968,0.005101,0.005968,0.004486,0.007026,0.005717,0.007309,0.008586,0.007396,0.004759,0.006028,0.00423,0.005302,0.004906,0.006029,0.005572,0.01631,0.01013,0.01557,0.01008,0.01048,0.009457,0.004662,0.006603
1746.09,0.02414,0.02088,0.02127,0.0101,0.01148,0.01419,0.01592,0.004635,0.0092,0.01551,0.004339,0.01166,0.02118,0.02145,0.01654,0.01496,0.03051,0.01536,0.0106,0.008508,0.007758,0.004547,0.006459,0.005955,0.004833,0.02058,0.01907,0.01109,0.01587,0.01436,0.01618,0.01969,0.01245,0.01444,0.008604,0.006267,0.007059,0.0117,0.01468,0.01184,0.009087,0.01216,0.005857,0.00796,0.006014,0.0145,0.008088,0.01033,0.008044,0.00584,0.008649,0.006181,0.00681,0.007825,0.005372,0.009069,0.006857,0.01152,0.01123,0.0106,0.008387,0.006456,0.005686,0.003281,0.005084,0.005621,0.005112,0.007001,0.006463,0.01458,0.01469,0.01316,0.006191,0.007539,0.008005,0.006386,0.005909,0.005646,0.004645,0.006822,0.005061,0.005769,0.005872,0.005434,0.007605,0.005117,0.006541,0.004665,0.007417,0.006267,0.007905,0.009304,0.007531,0.005373,0.005828,0.004928,0.005833,0.005532,0.006305,0.005397,0.01612,0.01009,0.01531,0.01099,0.01125,0.009182,0.004996,0.006873
1744.63,0.02571,0.02037,0.02166,0.01,0.01159,0.01471,0.01648,0.004563,0.009426,0.01613,0.004667,0.01214,0.02168,0.02326,0.01664,0.01526,0.03159,0.01583,0.01057,0.008653,0.007965,0.004812,0.00677,0.005997,0.005031,0.02138,0.01923,0.01171,0.01591,0.01389,0.01638,0.02004,0.01312,0.01512,0.009291,0.006213,0.007255,0.01186,0.01475,0.01185,0.009088,0.01216,0.006127,0.007575,0.006232,0.01529,0.008294,0.01074,0.008071,0.006253,0.008904,0.006322,0.006916,0.007966,0.005797,0.009425,0.007213,0.01177,0.01106,0.01072,0.008659,0.006729,0.006156,0.003625,0.005312,0.005529,0.005055,0.007383,0.005912,0.01417,0.0151,0.01385,0.006274,0.007833,0.00836,0.006831,0.005962,0.005777,0.004851,0.006918,0.00492,0.006069,0.006069,0.005982,0.007851,0.005305,0.007192,0.004822,0.007658,0.006369,0.008338,0.00935,0.007578,0.005864,0.0058,0.00552,0.00627,0.005857,0.006734,0.005496,0.01636,0.01068,0.01471,0.01106,0.0117,0.009817,0.005149,0.006879
1743.17,0.02628,0.02048,0.02189,0.009694,0.01173,0.01509,0.01719,0.004469,0.009005,0.01601,0.004766,0.01236,0.02197,0.02343,0.01683,0.01528,0.03246,0.01563,0.0104,0.009063,0.007744,0.005295,0.007114,0.006008,0.004794,0.02111,0.01887,0.01211,0.01623,0.0138,0.0163,0.0202,0.01335,0.01527,0.009583,0.006282,0.00734,0.01209,0.01544,0.01215,0.009433,0.01187,0.006069,0.007434,0.006304,0.01541,0.008373,0.01087,0.008548,0.006605,0.008707,0.006493,0.007773,0.007842,0.005523,0.009868,0.00734,0.01222,0.01074,0.01061,0.009484,0.006911,0.006468,0.004108,0.005336,0.0059,0.00496,0.007382,0.0057,0.01401,0.01547,0.01406,0.006369,0.007862,0.008814,0.007223,0.006138,0.006184,0.005295,0.007487,0.00512,0.006567,0.006265,0.006328,0.007956,0.005831,0.007715,0.005364,0.008001,0.006274,0.00892,0.009581,0.008004,0.006549,0.006056,0.006156,0.006604,0.006125,0.007184,0.005738,0.01646,0.0108,0.01471,0.01119,0.01166,0.009788,0.005188,0.006814
1741.7,0.02647,0.02105,0.02272,0.009859,0.01159,0.01587,0.01769,0.004338,0.008816,0.01602,0.004724,0.01283,0.0233,0.02402,0.01748,0.01602,0.03305,0.01593,0.01026,0.009269,0.00775,0.006011,0.007173,0.006135,0.004996,0.02124,0.01884,0.01194,0.01687,0.01418,0.01676,0.02007,0.01356,0.0148,0.009603,0.006537,0.008004,0.0124,0.01603,0.01301,0.009349,0.01151,0.006317,0.007591,0.006429,0.01532,0.008288,0.01115,0.008867,0.006897,0.008147,0.007246,0.008286,0.007933,0.005429,0.009854,0.007471,0.01313,0.01094,0.01078,0.009783,0.007184,0.006501,0.004629,0.005392,0.006095,0.004751,0.007121,0.005893,0.0141,0.01526,0.01422,0.006828,0.008168,0.009083,0.007259,0.006258,0.007046,0.005772,0.00797,0.005327,0.006995,0.006222,0.006587,0.008254,0.006303,0.007749,0.005785,0.008173,0.006366,0.008668,0.009685,0.008025,0.006896,0.006134,0.006496,0.006963,0.006346,0.007364,0.005939,0.01676,0.01105,0.01513,0.01143,0.01226,0.009751,0.005392,0.006859
1740.24,0.02687,0.02156,0.02422,0.009606,0.01178,0.01669,0.01887,0.004371,0.00891,0.0157,0.004668,0.01309,0.02397,0.02489,0.01765,0.01672,0.03374,0.01565,0.01036,0.009998,0.008053,0.006302,0.007248,0.005984,0.005026,0.02153,0.01904,0.01202,0.01709,0.01438,0.01798,0.02082,0.01433,0.01468,0.009861,0.006806,0.008619,0.01253,0.01701,0.01359,0.009781,0.01158,0.006193,0.007676,0.006585,0.01505,0.008337,0.01148,0.009662,0.007252,0.007982,0.007598,0.008623,0.008325,0.00563,0.009811,0.007788,0.01317,0.0113,0.01068,0.00997,0.007543,0.006349,0.004858,0.005531,0.006466,0.004853,0.006586,0.006388,0.01455,0.01519,0.01421,0.006968,0.008183,0.008895,0.007302,0.006424,0.007414,0.005918,0.007742,0.005161,0.007292,0.00648,0.006972,0.008702,0.006457,0.007956,0.006293,0.008397,0.007074,0.008593,0.009968,0.00864,0.007009,0.006519,0.00681,0.007318,0.006701,0.00776,0.006491,0.01693,0.01112,0.01633,0.01148,0.01306,0.009845,0.005393,0.007233
1738.78,0.02764,0.022,0.02562,0.009729,0.01192,0.01672,0.02006,0.004647,0.009141,0.01596,0.004681,0.0134,0.02409,0.02555,0.01751,0.01707,0.03461,0.01564,0.011,0.0106,0.008418,0.006205,0.00753,0.00614,0.004979,0.02293,0.01973,0.01247,0.01733,0.01524,0.01933,0.02205,0.01512,0.01457,0.01026,0.006923,0.009181,0.01308,0.01761,0.01429,0.009634,0.01223,0.006321,0.008057,0.006556,0.0153,0.008262,0.01192,0.01022,0.007438,0.008269,0.007729,0.009369,0.009515,0.005773,0.009783,0.008117,0.01316,0.01102,0.01108,0.01066,0.007967,0.00708,0.005127,0.005504,0.006592,0.005148,0.006511,0.0065,0.01558,0.01514,0.01464,0.007326,0.008714,0.009857,0.007528,0.006494,0.007418,0.005956,0.007872,0.005311,0.007326,0.006882,0.007941,0.009021,0.006448,0.008129,0.006713,0.008734,0.007946,0.008672,0.01013,0.009228,0.006875,0.006561,0.007444,0.007829,0.006982,0.008164,0.00675,0.01709,0.01114,0.01746,0.011,0.0134,0.009795,0.0054,0.007764
1737.31,0.02837,0.02289,0.02635,0.009966,0.0123,0.01649,0.02082,0.004575,0.009044,0.01648,0.004996,0.01378,0.02388,0.02605,0.01742,0.01736,0.03479,0.01542,0.01157,0.0107,0.008862,0.006347,0.007657,0.006315,0.00505,0.024,0.02069,0.01279,0.01792,0.01597,0.01997,0.02288,0.01594,0.01487,0.01023,0.006905,0.009515,0.01338,0.01786,0.01506,0.0104,0.01288,0.006567,0.008618,0.006763,0.01617,0.008024,0.01199,0.01046,0.007741,0.008519,0.007939,0.009473,0.01058,0.006041,0.009893,0.007998,0.01325,0.0114,0.01133,0.01161,0.008353,0.007307,0.005008,0.005257,0.006835,0.005409,0.006585,0.006971,0.01642,0.01513,0.01484,0.007545,0.009326,0.01014,0.008039,0.006474,0.007549,0.005833,0.008145,0.005863,0.007245,0.007167,0.008428,0.009935,0.006463,0.008753,0.006849,0.009021,0.008491,0.009118,0.01084,0.01003,0.006996,0.00672,0.007718,0.008747,0.007812,0.008499,0.007363,0.01653,0.01125,0.01859,0.01063,0.01348,0.01026,0.005477,0.008498
1735.85,0.0285,0.02377,0.0273,0.00966,0.01251,0.01688,0.02153,0.004566,0.009016,0.01667,0.005214,0.01396,0.02391,0.02627,0.017,0.01765,0.03444,0.01581,0.01168,0.01089,0.009474,0.00589,0.00775,0.006386,0.004945,0.02452,0.02099,0.01334,0.01854,0.01691,0.01982,0.02284,0.01667,0.01554,0.01043,0.007089,0.009973,0.01342,0.01823,0.0156,0.01098,0.01293,0.006676,0.008964,0.007006,0.01679,0.007941,0.01221,0.01099,0.007773,0.008966,0.007879,0.009544,0.01106,0.00653,0.01063,0.007904,0.01429,0.01187,0.01153,0.01186,0.008672,0.007529,0.005041,0.004979,0.007073,0.006003,0.006809,0.007482,0.01695,0.01512,0.01491,0.007736,0.009803,0.01055,0.008573,0.007023,0.007728,0.005938,0.008832,0.006336,0.007018,0.007215,0.008883,0.01075,0.006607,0.009229,0.007259,0.009561,0.009272,0.009499,0.01155,0.01057,0.006799,0.007151,0.007579,0.009,0.008759,0.008996,0.008152,0.01663,0.01154,0.019,0.01055,0.01354,0.01099,0.005744,0.008863
1734.38,0.02793,0.02477,0.02701,0.009468,0.01286,0.01691,0.02183,0.004633,0.009125,0.01671,0.005449,0.01417,0.0245,0.02623,0.01688,0.01763,0.03436,0.01653,0.01192,0.01126,0.009587,0.006138,0.007996,0.007175,0.005317,0.02454,0.02125,0.01386,0.01896,0.01774,0.0195,0.02272,0.01731,0.01613,0.01041,0.007344,0.01026,0.01324,0.0189,0.01626,0.01126,0.01319,0.006771,0.009765,0.007137,0.01714,0.0082,0.01232,0.01145,0.007854,0.00935,0.007763,0.009965,0.01145,0.006858,0.01107,0.008407,0.01424,0.01194,0.01147,0.01158,0.008876,0.007795,0.005229,0.005069,0.007316,0.006251,0.007227,0.007569,0.01676,0.01532,0.01441,0.007814,0.01008,0.01124,0.008923,0.007603,0.00772,0.006135,0.009363,0.006642,0.00728,0.007338,0.009682,0.01146,0.006689,0.009224,0.007954,0.01017,0.009911,0.01009,0.01244,0.01123,0.007053,0.00754,0.007623,0.00926,0.009685,0.009589,0.00873,0.01719,0.01229,0.01971,0.01088,0.01369,0.01132,0.006077,0.009189
1732.92,0.02778,0.02569,0.02761,0.01006,0.01344,0.01703,0.02186,0.004594,0.00963,0.01727,0.005245,0.01438,0.0253,0.026,0.01706,0.01767,0.03433,0.01702,0.0119,0.0117,0.009788,0.006394,0.008276,0.007894,0.005765,0.02469,0.0214,0.01386,0.01866,0.01813,0.01947,0.02286,0.01772,0.01688,0.0108,0.007356,0.01078,0.01261,0.01977,0.01681,0.01191,0.01415,0.006903,0.01042,0.007503,0.0177,0.008676,0.01235,0.01191,0.008204,0.01032,0.007865,0.01041,0.01202,0.007458,0.01169,0.009093,0.01444,0.01245,0.01187,0.01078,0.008892,0.008094,0.005647,0.005227,0.007653,0.006818,0.007325,0.007891,0.01712,0.01569,0.01442,0.008313,0.01041,0.01127,0.009119,0.008239,0.007913,0.006359,0.009876,0.007027,0.007788,0.00759,0.01012,0.01206,0.007127,0.009573,0.008404,0.01036,0.01035,0.01069,0.0136,0.01179,0.007646,0.007908,0.007677,0.009877,0.01052,0.0103,0.009163,0.01791,0.01319,0.01979,0.01128,0.01409,0.01181,0.006376,0.009306
1731.46,0.02773,0.02563,0.02791,0.01059,0.0141,0.01731,0.0221,0.004375,0.01009,0.01763,0.005211,0.01449,0.02561,0.02597,0.01712,0.01772,0.0341,0.01752,0.01151,0.01233,0.00951,0.00667,0.008848,0.008574,0.00618,0.02523,0.0222,0.01404,0.01843,0.0183,0.01885,0.02285,0.01817,0.01801,0.01169,0.007372,0.01134,0.01277,0.02085,0.01755,0.01221,0.01491,0.007444,0.0107,0.008141,0.01822,0.00904,0.01264,0.01269,0.008422,0.01108,0.008366,0.01091,0.01242,0.008036,0.01229,0.009848,0.01493,0.01302,0.01213,0.01048,0.009111,0.008705,0.006064,0.005266,0.008302,0.007552,0.007849,0.00821,0.01722,0.01635,0.01463,0.008958,0.01053,0.01203,0.00993,0.008621,0.008092,0.006546,0.01034,0.007534,0.008248,0.008192,0.01069,0.0123,0.00775,0.01024,0.009143,0.01116,0.01101,0.01167,0.015,0.01297,0.007962,0.00803,0.007996,0.01054,0.01144,0.01116,0.009435,0.01837,0.01397,0.0196,0.01166,0.01443,0.01263,0.006478,0.009673
